1013135,Anju,39.61778,125.66472,KP,50196,16
1013136,Anbyon-up,39.0425,127.52389,KP,31845,17
1013137,Anak,38.51083,125.49417,KP,19995,28
1013138,Yuktae-dong,40.02472,128.15972,KP,76427,1
1013139,Uiju,40.19944,124.53167,KP,50081,26
1013140,Sonbong,42.34161,130.39445,KP,27331,9
1013141,Sinuiju,40.10056,124.39806,KP,288112,6
1013142,Sakchu-up,40.38944,125.04667,KP,18001,138
1013143,Yonggwang-up,40.01833,127.45472,KP,21882,35
1013144,Onsong,42.95722,129.99333,KP,19806,83
1013145,Nanam,41.71361,129.68444,KP,34055,24
1013146,Namyang-dong,42.95,129.86667,KP,22218,281
1013147,Rajin,42.24889,130.30028,KP,66224,9
1013148,Musan-up,42.22609,129.20776,KP,21739,478
1013149,Manp'o,41.15472,126.28944,KP,116760,206
1013150,Kyongsong,41.58778,129.60611,KP,35604,18
1013151,Kilju,40.96417,129.32778,KP,63652,129
1013152,Kapsan-up,41.09028,128.29333,KP,20406,813
1013153,Kanggye,40.96946,126.58523,KP,209530,288
1013154,Iwon-up,40.32306,128.65528,KP,26364,2
1013155,Hyesan-dong,41.39756,128.17873,KP,97794,736
1013156,Hyesan,41.40167,128.17778,KP,192680,709
1013157,Hongwon,40.02528,127.95583,KP,70923,29
1013158,Hoeryong,42.44278,129.75083,KP,43831,253
1013159,Chongjin,41.79556,129.77583,KP,327000,5
1013160,Aoji-ri,42.52056,130.39528,KP,34248,31
1013161,Heunghae,36.10945,129.34517,KR,36080,14
1013162,Yeonil,35.99526,129.35162,KR,40852,2
1013163,Neietsu,37.18447,128.46821,KR,25413,208
1013164,Eisen,36.82167,128.63083,KR,84625,145
1013165,Reiko,35.275,126.50944,KR,19909,43
1013166,Yong-dong,36.175,127.77639,KR,24154,130
1013167,Eisen,35.9675,128.93083,KR,56006,85
1013168,Yeoju,37.29583,127.63389,KR,37490,50
1013169,Yesan,36.67756,126.84272,KR,39409,23
1013170,Yangsan,35.34199,129.03358,KR,71936,9
1013171,Yangp'yong,37.48972,127.49056,KR,83367,38
1013172,Yangju,37.83311,127.06169,KR,179923,76
1013173,Yanggu,38.10583,127.98944,KR,24027,192
1013174,Wonju,37.35139,127.94528,KR,243387,133
1013175,Wanju,35.84509,127.14752,KR,84009,56
1013176,Waegwan,35.99251,128.39785,KR,29691,33
1013177,Ulsan,35.53722,129.31667,KR,962865,10
1013178,Uijeongbu-si,37.7415,127.0474,KR,479141,50
1013179,Tangjin,36.89444,126.62972,KR,32778,20
1013180,Taesal-li,36.9714,126.4542,KR,23149,13
1013181,Daejeon,36.32139,127.41972,KR,1475221,71
1013182,Daegu,35.87028,128.59111,KR,2566540,45
1013183,Taisen-ri,36.34931,126.59772,KR,62039,11
1013184,T'aebaek,37.1759,128.9889,KR,48962,691
1013185,Suwon,37.29111,127.00889,KR,1242724,58
1013186,Suncheon,34.94808,127.48947,KR,230796,16
1013187,Seoul,37.566,126.9784,KR,10349312,38
1013188,Seosan,36.78167,126.45222,KR,74208,33
1013189,Jenzan,36.24083,128.2975,KR,20673,48
1013190,Seonghwan,36.91556,127.13139,KR,29239,38
1013191,Sokcho,38.20701,128.59181,KR,89047,20
1013192,Sangju,36.41528,128.16056,KR,55640,61
1013193,Santyoku,37.44056,129.17083,KR,42145,23
1013194,Fuyo,36.28194,126.9125,KR,32642,17
1013195,Busan,35.10278,129.04028,KR,3678555,2
1013196,Bucheon-si,37.49889,126.78306,KR,850731,14
1013197,Puan,35.72806,126.73194,KR,22267,18
1013198,Beolgyo,34.84495,127.34293,KR,19842,8
1013199,Pohang,36.02917,129.36481,KR,500000,4
1013200,Osan,37.15222,127.07056,KR,158978,22
1013201,Asan,36.78361,127.00417,KR,97749,27
1013202,Okcheon,36.3012,127.568,KR,56634,97
1013203,Kosong,38.37881,128.4676,KR,62446,17
1013204,Nonsan,36.20389,127.08472,KR,43845,16
1013205,Nangen,35.41,127.38583,KR,58057,103
1013206,Naju,35.0292,126.7175,KR,42459,26
1013207,Munsan,37.85944,126.785,KR,43208,21
1013208,Mungyeong,36.59458,128.19946,KR,81525,78
1013209,Muan,34.99014,126.47899,KR,75718,21
1013210,Mokpo,34.81282,126.39181,KR,268402,14
1013211,Miryang,35.49333,128.74889,KR,53103,14
1013212,Masan,35.12725,126.83149,KR,434371,21
1013213,Gyeongsan-si,35.82333,128.73778,KR,129903,59
1013214,Kyonju,35.84278,129.21167,KR,155237,45
1013215,Kwangyang,34.97528,127.58917,KR,89281,16
1013216,Gwangju,37.41,127.25722,KR,81780,48
1013217,Gwangju,35.15472,126.91556,KR,1416938,47
1013218,Kurye,35.20944,127.46444,KR,30000,46
1013219,Guri-si,37.5986,127.1394,KR,195236,31
1013220,Kunwi,36.23472,128.57278,KR,34293,95
1013221,Gunsan,35.97861,126.71139,KR,243406,14
1013222,Kinzan,36.10306,127.48889,KR,25243,160
1013223,Gumi,36.1136,128.336,KR,291006,63
1013224,Goyang-si,37.65639,126.835,KR,1073069,19
1013225,Goseong,34.97631,128.32361,KR,26704,14
1013226,Gongju,36.45556,127.12472,KR,72435,23
1013227,Kyosai,34.85028,128.58861,KR,72124,11
1013228,Koesan,36.81083,127.79472,KR,44461,116
1013229,Koch'ang,35.43333,126.7,KR,72996,44
1013230,Kimje,35.80167,126.88889,KR,44894,18
1013231,Kimhae,35.23417,128.88111,KR,356242,13
1013232,Gimcheon,36.12176,128.11981,KR,150000,81
1013233,Gijang,35.24417,129.21389,KR,43064,21
1013234,Gapyeong,37.83101,127.51059,KR,55415,67
1013235,Kang-neung,37.75556,128.89611,KR,180611,17
1013236,Ganghwa-gun,37.74722,126.48556,KR,25535,15
1013237,Iksan,35.94389,126.95444,KR,283501,16
1013238,Incheon,37.45646,126.70515,KR,2628000,43
1013239,Imsil,35.61306,127.27944,KR,37514,233
1013240,Icheon-si,37.27917,127.4425,KR,196230,68
1013241,Hwasun,35.06125,126.98746,KR,59914,69
1013242,Hwaseong-si,37.20682,126.8169,KR,476297,19
1013243,Hwacheon,38.10705,127.70632,KR,23822,107
1013244,Hongseong,36.6009,126.665,KR,89174,31
1013245,Hongch'on,37.6918,127.8857,KR,75251,137
1013246,Hayang,35.91333,128.82,KR,40423,57
1013247,Haenam,34.57111,126.59889,KR,23928,39
1013248,Chuncheon,37.87472,127.73417,KR,209746,92
1013249,Jeonju,35.82194,127.14889,KR,711424,44
1013250,Cheongsong gun,36.43351,129.057,KR,31313,197
1013251,Cheongju-si,36.63722,127.48972,KR,634596,49
1013252,Cheonan,36.8065,127.1522,KR,365114,40
1013253,Chinju,35.19278,128.08472,KR,307242,33
1013254,Chinch'on,36.85667,127.44333,KR,60964,69
1013255,Jinan-gun,35.79167,127.42528,KR,31273,295
1013256,Jeju City,33.50972,126.52194,KR,408364,19
1013257,Changwon,35.22806,128.68111,KR,550000,27
1013258,Changsu,35.64842,127.51523,KR,26463,411
1013259,Anyang-si,37.3925,126.92694,KR,634367,52
1013260,Anseong,37.01083,127.27028,KR,69255,37
1013261,Ansan-si,37.32361,126.82194,KR,650728,15
1013262,Andong,36.56636,128.72275,KR,129319,96
1013263,Gaigeturi,33.46444,126.31833,KR,23717,8
1013264,Sinhyeon,34.8825,128.62667,KR,82560,14
1013265,Yeosu,34.76062,127.66215,KR,295538,8
1013266,Yonmu,36.12944,127.1,KR,25015,35
1013267,Tonghae,37.54389,129.10694,KR,101128,24
1013268,Pubal,37.29167,127.50778,KR,63026,55
1013269,Seongnam-si,37.43861,127.13778,KR,1031935,80
1013270,Hanam,37.54,127.20556,KR,134902,33
1013271,Hwado,37.6525,127.3075,KR,106358,86
1013272,Namyangju,37.63667,127.21417,KR,90798,63
1013273,Ungsang,35.40611,129.16861,KR,83360,101
1013274,Wabu,37.58972,127.22028,KR,96775,38
1013275,Naeso,35.24972,128.52,KR,80987,62
1013276,Hwawon,35.80167,128.50083,KR,64718,36
1013277,Kwangmyong,37.47722,126.86639,KR,357545,30
1013278,Sinan,34.8262,126.10863,KR,53150,3
1013279,Seogwipo,33.25333,126.56181,KR,155691,69
1013280,Changnyeong,35.54145,128.49506,KR,74668,66
1013281,Sejong,36.59245,127.29223,KR,230327,27
1013282,Jeongeup,35.60004,126.91699,KR,139876,41
1013283,Janub as Surrah,29.26917,47.97806,KW,18496,49
1013284,Hawalli,29.33278,48.02861,KW,164212,19
1013285,Bayan,29.3032,48.04881,KW,30635,20
1013286,As Salimiyah,29.33389,48.07611,KW,147649,11
1013287,Ar Rumaythiyah,29.31167,48.07417,KW,58135,9
1013288,Ar Riqqah,29.14583,48.09472,KW,52068,45
1013289,Al Manqaf,29.09611,48.13278,KW,39025,14
1013290,Al Mahbulah,29.145,48.13028,KW,18178,7
1013291,Kuwait City,29.36972,47.97833,KW,60064,16
1013292,Al Jahra',29.3375,47.65806,KW,24281,40
1013293,Al Fahahil,29.0825,48.13028,KW,68290,18
1013294,Al Fintas,29.17389,48.12111,KW,23071,8
1013295,Al Farwaniyah,29.2775,47.95861,KW,86525,44
1013296,Al Ahmadi,29.07694,48.08389,KW,637411,70
1013297,Ad Dasmah,29.365,48.00139,KW,17585,9
1013298,Salwa,29.29583,48.07861,KW,40945,15
1013299,Ar Rabiyah,29.295,47.93306,KW,36447,24
1013300,Sabah as Salim,29.25722,48.05722,KW,139163,32
1013301,George Town,19.2866,-81.37436,KY,29370,3
1013302,Zhanaozen,43.34116,52.86192,KZ,103598,204
1013303,Shalqar,47.83333,59.6,KZ,27399,164
1013304,Shalkar,48.03333,48.9,KZ,27072,-14
1013305,Oral,51.23333,51.36667,KZ,200000,35
1013306,Kandyagash,49.46912,57.41914,KZ,28196,294
1013307,Qulsary,46.95307,54.01978,KZ,51216,-14
1013308,Khromtau,50.25117,58.44003,KZ,23715,429
1013309,Karagandy,49.83333,73.1658,KZ,451800,575
1013310,Embi,48.82981,58.15042,KZ,18760,233
1013311,Balyqshy,47.06667,51.86667,KZ,19260,-24
1013312,Atyrau,47.11667,51.88333,KZ,180000,-25
1013313,Aqtobe,50.27969,57.20718,KZ,262457,210
1013314,Aktau,43.65,51.16667,KZ,147443,-5
1013315,Aqsay,51.1681,52.99782,KZ,34799,65
1013316,Zyryanovsk,49.72654,84.27318,KZ,44929,471
1013317,Zhosaly,45.48778,64.07806,KZ,20065,100
1013318,Zhezqazghan,47.78333,67.76667,KZ,104357,330
1013319,Dzhetygara,52.19019,61.19894,KZ,43104,271
1013320,Zhangatas,43.56222,69.73428,KZ,33492,511
1013321,Ayteke Bi,45.84607,62.15264,KZ,35883,70
1013322,Taraz,42.9,71.36667,KZ,358153,623
1013323,Zaysan,47.46657,84.87144,KZ,17600,635
1013324,Yanykurgan,43.90652,67.24637,KZ,21339,166
1013325,Vannovka,42.5334,70.3496,KZ,18421,770
1013326,Ush-Tyube,45.25201,77.98007,KZ,20492,430
1013327,Turkestan,43.29733,68.25175,KZ,97360,214
1013328,Temirtau,50.05494,72.96464,KZ,170600,513
1013329,Tekeli,44.83322,78.83089,KZ,26678,1146
1013330,Tasboget,44.77384,65.55227,KZ,16455,129
1013331,Talghar,43.30348,77.24085,KZ,42194,974
1013332,Taldykorgan,45.01556,78.37389,KZ,116558,596
1013333,Taldyqorghan,45,77.91667,KZ,200000,458
1013334,Shymkent,42.3,69.6,KZ,414032,513
1013335,Chu,43.60334,73.75919,KZ,39785,470
1013336,Shemonaikha,50.62811,81.91213,KZ,20087,313
1013337,Shchuchinsk,52.93592,70.18895,KZ,47290,406
1013338,Semey,50.42675,80.26669,KZ,292780,211
1013339,Saryaghash,41.46042,69.16791,KZ,25139,441
1013340,Sarkand,45.41126,79.91545,KZ,76919,772
1013341,Soran,49.7908,72.83744,KZ,42552,491
1013342,Rudnyy,52.9729,63.11677,KZ,124000,167
1013343,Kyzylorda,44.85278,65.50917,KZ,300000,128
1013344,Kostanay,53.21435,63.62463,KZ,210000,167
1013345,Karatau,43.17869,70.46768,KZ,37881,521
1013346,Kapshagay,43.86681,77.06304,KZ,42167,497
1013347,Petropavl,54.86667,69.15,KZ,200920,142
1013348,Pavlodar,52.28333,76.96667,KZ,329002,133
1013349,Zharkent,44.1666,80.00655,KZ,34422,636
1013350,Ust-Kamenogorsk,49.97143,82.60586,KZ,319067,287
1013351,Mikhaylovka,43,71.5,KZ,15132,552
1013352,Merke,42.86976,73.18463,KZ,15934,685
1013353,Makinsk,52.6329,70.41911,KZ,17711,381
1013354,Lisakovsk,52.54707,62.49987,KZ,40000,192
1013355,Baikonur,45.61667,63.31667,KZ,70000,91
1013356,Ridder,50.34413,83.51287,KZ,52664,741
1013357,Lenger,42.18152,69.88582,KZ,21238,811
1013358,Kokshetau,53.28333,69.4,KZ,124444,234
1013359,Kentau,43.51672,68.50463,KZ,57408,426
1013360,Esik,43.3552,77.45245,KZ,32995,1029
1013361,Georgievka,49.32671,81.57373,KZ,22047,425
1013362,Aksu,52.04023,76.92748,KZ,44808,123
1013363,Otegen Batyra,43.41949,77.0202,KZ,18864,643
1013364,Ekibastuz,51.72371,75.32287,KZ,121470,203
1013365,Shieli,44.16882,66.73887,KZ,29832,154
1013366,Chardara,41.25832,67.96991,KZ,25356,291
1013367,Burunday,43.35567,76.85477,KZ,20996,694
1013368,Belyye Vody,42.42193,69.82709,KZ,26115,614
1013369,Balqash,46.84806,74.995,KZ,81364,372
1013370,Ayagoz,47.96447,80.43437,KZ,33479,665
1013371,Atbasar,51.80652,68.35996,KZ,34797,283
1013372,Arys,42.43015,68.8087,KZ,36285,234
1013373,Arkalyk,50.24915,66.92027,KZ,42000,349
1013374,Aral,46.8,61.66667,KZ,33017,57
1013375,Astana,51.1801,71.44598,KZ,345604,358
1013376,Almaty,43.25667,76.92861,KZ,2000900,787
1013377,Akkol',53.29617,69.59997,KZ,16773,261
1013378,Abay,49.63575,72.86164,KZ,35454,503
1013379,Stepnogorsk,52.35062,71.88161,KZ,46736,298
1013380,Kyzyl-Orda,44.8479,65.49989,KZ,300000,129
1013381,Vientiane,17.96667,102.6,LA,196731,174
1013382,Xam Nua,20.41591,104.04838,LA,38992,956
1013383,Savannakhet,16.56505,104.75273,LA,66553,142
1013384,Pakse,15.12022,105.79898,LA,88332,105
1013385,Muang Xay,20.69229,101.98368,LA,25000,652
1013386,Vangviang,18.9235,102.44784,LA,25000,243
1013387,Muang Phonsavan,19.45,103.21667,LA,37507,1129
1013388,Muang Pakxan,18.38261,103.65857,LA,21967,162
1013389,Thakhek,17.41027,104.83068,LA,85000,176
1013390,Luang Prabang,19.88601,102.13503,LA,47378,300
1013391,Ban Houakhoua,20.2467,100.45401,LA,15500,361
1013392,Zahle,33.84675,35.90203,LB,78145,963
1013393,Tripoli,34.43667,35.84972,LB,229398,77
1013394,Tyre,33.27333,35.19389,LB,135204,7
1013395,Sidon,33.55993,35.37564,LB,163554,22
1013396,Ra's Bayrut,33.9,35.48333,LB,1251739,35
1013397,Jounieh,33.98083,35.61778,LB,96315,40
1013398,Jbail,34.12111,35.64806,LB,20784,33
1013399,Habbouch,33.40729,35.48169,LB,98433,457
1013400,Bcharre,34.25083,36.01056,LB,20000,1442
1013401,Beirut,33.88894,35.49442,LB,1916100,102
1013402,Baalbek,34.00583,36.21806,LB,30916,1183
1013403,En Naqoura,33.11806,35.13972,LB,24910,71
1013404,Nabatiye et Tahta,33.37889,35.48389,LB,120000,428
1013405,Castries,13.9957,-61.00614,LC,20000,119
1013406,Vaduz,47.14151,9.52154,LI,5197,465
1013407,Welisara,7.0281,79.9014,LK,41306,11
1013408,Weligama,5.97501,80.42968,LK,22179,8
1013409,Wattala,6.9779,79.8898,LK,30725,9
1013410,Vavuniya,8.7514,80.4971,LK,60176,104
1013411,Valvedditturai,9.81667,80.16667,LK,78205,10
1013412,Trincomalee,8.5711,81.2335,LK,108420,9
1013413,Ratnapura,6.68278,80.39917,LK,47832,54
1013414,Puttalam,8.0362,79.8283,LK,45661,8
1013415,Point Pedro,9.81667,80.23333,LK,89810,12
1013416,Pita Kotte,6.8905,79.9015,LK,118179,20
1013417,Peliyagoda,6.9685,79.8836,LK,30717,7
1013418,Panadura,6.7132,79.9026,LK,33735,10
1013419,Nuwara Eliya,6.97078,80.78286,LK,25775,1868
1013420,Negombo,7.2083,79.8358,LK,137223,8
1013421,Mulleriyawa,6.933,79.9297,LK,33540,8
1013422,Dehiwala-Mount Lavinia,6.84019,79.87116,LK,219827,16
1013423,Moratuwa,6.773,79.8816,LK,185031,10
1013424,Matara,5.94851,80.53528,LK,76254,9
1013425,Maharagama,6.848,79.9265,LK,66576,26
1013426,Kurunegala,7.4863,80.3623,LK,28571,122
1013427,Sri Jayewardenepura Kotte,6.88297,79.90708,LK,115826,27
1013428,Kotikawatta,6.9269,79.9095,LK,64565,16
1013429,Kolonnawa,6.9329,79.8848,LK,58076,20
1013430,Kelaniya,6.9553,79.922,LK,28846,10
1013431,Katunayaka,7.16992,79.88837,LK,84643,13
1013432,Kataragama,6.4134,81.3346,LK,20935,48
1013433,Kandy,7.2955,80.6356,LK,111701,506
1013434,Kandana,7.048,79.8937,LK,33424,9
1013435,Kalutara,6.5831,79.9593,LK,38000,7
1013436,Kalmunai,7.40902,81.83472,LK,100171,10
1013437,Jaffna,9.66845,80.00742,LK,169102,7
1013438,Ja Ela,7.0744,79.8919,LK,32175,13
1013439,Homagama,6.844,80.0024,LK,34664,37
1013440,Hendala,6.9909,79.883,LK,56978,18
1013441,Hatton,6.8916,80.5955,LK,15073,1309
1013442,Hanwella Ihala,6.9012,80.0852,LK,22918,14
1013443,Gampola,7.1643,80.5696,LK,24730,492
1013444,Galle,6.0367,80.217,LK,93118,17
1013445,Galkissa,6.8293,79.863,LK,215941,8
1013446,Eravur Town,7.7782,81.6038,LK,22982,10
1013447,Dambulla,7.86,80.65167,LK,66716,168
1013448,Colombo,6.93194,79.84778,LK,648034,9
1013449,Chilaw,7.57583,79.79528,LK,24712,8
1013450,Beruwala,6.4788,79.9828,LK,34250,-9999
1013451,Bentota,6.42598,79.99575,LK,37000,8
1013452,Batticaloa,7.7102,81.6924,LK,86742,17
1013453,Battaramulla South,6.8964,79.9181,LK,75633,11
1013454,Badulla,6.9895,81.0557,LK,47587,666
1013455,Anuradhapura,8.31223,80.41306,LK,60943,100
1013456,Ampara,7.29754,81.68202,LK,18348,37
1013457,Ambalangoda,6.2355,80.0538,LK,20133,13
1013458,Shanjeev Home,7.38216,81.84198,LK,20000,12
1013459,Mount Lavinia,6.83947,79.86451,LK,219827,10
1013460,Zwedru,6.06846,-8.13559,LR,25678,221
1013461,New Yekepa,7.57944,-8.53778,LR,24695,510
1013462,Voinjama,8.42194,-9.74778,LR,26594,550
1013463,Monrovia,6.30054,-10.7969,LR,939524,32
1013464,Kakata,6.53104,-10.35368,LR,33945,97
1013465,Harper,4.3782,-7.71081,LR,32661,14
1013466,Greenville,5.01133,-9.0388,LR,16434,10
1013467,Gbarnga,6.99543,-9.47122,LR,45835,253
1013468,Buchanan,5.88109,-10.04472,LR,25731,15
1013469,Bensonville,6.44716,-10.61283,LR,33188,54
1013470,Quthing,-30.40001,27.70027,LS,24130,1515
1013471,Qacha's Nek,-30.11537,28.68936,LS,25573,1974
1013472,Mohale's Hoek,-30.15137,27.47691,LS,28310,1598
1013473,Maseru,-29.31667,27.48333,LS,118355,1552
1013474,Maputsoe,-28.8866,27.89915,LS,32117,1583
1013475,Mafeteng,-29.82299,27.23744,LS,57059,1669
1013476,Leribe,-28.87185,28.04501,LS,47675,1645
1013477,Butha-Buthe,-28.76659,28.24937,LS,16330,1716
1013478,Visaginas,55.59678,26.43984,LT,28348,160
1013479,Vilnius,54.68916,25.2798,LT,542366,98
1013480,Utena,55.49764,25.59918,LT,33240,113
1013481,Ukmerge,55.25,24.75,LT,25886,72
1013482,Telsiai,55.98139,22.24722,LT,30098,135
1013483,Taurage,55.25222,22.28972,LT,27662,36
1013484,Silute,55.34889,21.48306,LT,21760,8
1013485,Siauliai,55.93333,23.31667,LT,130587,129
1013486,Rokiskis,55.95867,25.59466,LT,16255,137
1013487,Radviliskis,55.81667,23.53333,LT,20339,124
1013488,Plunge,55.91139,21.84417,LT,23381,106
1013489,Panevezys,55.73333,24.35,LT,117395,52
1013490,Palanga,55.9175,21.06861,LT,17796,5
1013491,Fabijoniskes,54.73333,25.24167,LT,39759,184
1013492,Mazeikiai,56.31667,22.33333,LT,41309,70
1013493,Marijampole,54.55991,23.35412,LT,47613,90
1013494,Kretinga,55.8888,21.24448,LT,22236,30
1013495,Klaipeda,55.70888,21.14312,LT,192307,5
1013496,Kedainiai,55.28782,23.97275,LT,31980,39
1013497,Kaunas,54.90272,23.90961,LT,374643,96
1013498,Jonava,55.08333,24.28333,LT,34993,70
1013499,Gargzdai,55.70951,21.39441,LT,16433,13
1013500,Druskininkai,54.01573,23.98703,LT,17791,109
1013501,Alytus,54.39635,24.04142,LT,70747,104
1013502,Aleksotas,54.88037,23.90842,LT,24270,60
1013503,Dainava (Kaunas),54.91525,23.96831,LT,70000,70
1013504,Silainiai,54.92911,23.88599,LT,40600,68
1013505,Eiguliai,54.93133,23.93243,LT,61700,69
1013506,Pasilaiciai,54.73429,25.21912,LT,33056,173
1013507,Pilaite,54.69981,25.18393,LT,20320,158
1013508,Justiniskes,54.71664,25.2174,LT,27462,181
1013509,Seskine,54.70972,25.25053,LT,31333,165
1013510,Lazdynai,54.66815,25.20684,LT,31097,117
1013511,Vilkpede,54.66969,25.2477,LT,21346,132
1013512,Naujamiestis,54.67951,25.26855,LT,23232,144
1013513,Luxembourg,49.61167,6.13,LU,76684,316
1013514,Esch-sur-Alzette,49.49583,5.98056,LU,28228,295
1013515,Dudelange,49.48056,6.0875,LU,18013,295
1013516,Valmiera,57.54108,25.42751,LV,26963,43
1013517,Ventspils,57.38988,21.57288,LV,42644,7
1013518,Tukums,56.96694,23.15528,LV,18348,63
1013519,Salaspils,56.86014,24.36544,LV,17606,21
1013520,Riga,56.946,24.10589,LV,742572,6
1013521,Rezekne,56.51028,27.34,LV,38340,161
1013522,Ogre,56.8162,24.61401,LV,26760,21
1013523,Liepaja,56.51667,21.01667,LV,85132,6
1013524,Jurmala,56.968,23.77038,LV,54088,6
1013525,Jelgava,56.65,23.71278,LV,61791,5
1013526,Jekabpils,56.49903,25.85735,LV,27078,83
1013527,Daugavpils,55.88333,26.53333,LV,111564,103
1013528,Cesis,57.31188,25.27456,LV,18198,102
1013529,Tobruk,32.08361,23.97639,LY,121052,20
1013530,Suluq,31.66818,20.25205,LY,15543,55
1013531,Darnah,32.76704,22.63669,LY,78782,9
1013532,Benghazi,32.11486,20.06859,LY,650629,3
1013533,Az Zuwaytinah,30.9522,20.12022,LY,21015,7
1013534,At Taj,24.20487,23.2857,LY,46050,379
1013535,Tukrah,32.53414,20.57911,LY,23164,16
1013536,Al Qubbah,32.76163,22.24237,LY,24631,605
1013537,Al Marj,32.48798,20.83174,LY,85315,333
1013538,Al Jawf,24.1989,23.29093,LY,17320,391
1013539,Al Bayda',32.76272,21.75506,LY,74594,631
1013540,Al Abyar,32.19,20.59653,LY,32563,289
1013541,Ajdabiya,30.75545,20.22625,LY,134358,3
1013542,Zuwarah,32.9312,12.08199,LY,45000,5
1013543,Zliten,32.46739,14.56874,LY,109972,9
1013544,Zaltan,32.94701,11.86647,LY,17700,4
1013545,Yafran,32.06329,12.52859,LY,67638,681
1013546,Waddan,29.1614,16.13904,LY,27590,251
1013547,Tarhuna,32.43501,13.6332,LY,210697,391
1013548,Tripoli,32.87519,13.18746,LY,1150989,21
1013549,Tagiura,32.88167,13.35056,LY,100000,6
1013550,Sirte,31.20892,16.58866,LY,128123,17
1013551,Surman,32.75668,12.57159,LY,25235,8
1013552,Sabratah,32.79335,12.48845,LY,102038,17
1013553,Sabha,27.03766,14.42832,LY,130000,421
1013554,Nalut,31.86848,10.9812,LY,26256,637
1013555,Murzuq,25.91552,13.91839,LY,43732,449
1013556,Mizdah,31.44934,12.9853,LY,26107,462
1013557,Misratah,32.37535,15.09254,LY,386120,11
1013558,Masallatah,32.61667,14,LY,23702,236
1013559,Hun,29.12684,15.94772,LY,18878,260
1013560,Zawiya,32.75222,12.72778,LY,186123,21
1013561,Ghat,24.96334,10.18003,LY,24347,673
1013562,Gharyan,32.17222,13.02028,LY,85219,704
1013563,Brak,27.54956,14.27139,LY,39444,349
1013564,Bani Walid,31.74554,13.98354,LY,46350,273
1013565,Zintan,31.93155,12.25291,LY,33000,715
1013566,Az Zawiyah,32.7571,12.72764,LY,200000,18
1013567,Awbari,26.59206,12.78049,LY,42975,468
1013568,Al Khums,32.64861,14.26191,LY,201943,27
1013569,Al Jadid,27.05,14.4,LY,126386,417
1013570,Smara,26.73841,-11.67194,MA,42056,188
1013571,Zaio,34.94282,-2.7329,MA,30008,198
1013572,Zagora,30.33241,-5.8384,MA,35154,733
1013573,Youssoufia,32.24634,-8.52941,MA,64910,302
1013574,Tiznit,29.69742,-9.73162,MA,55092,240
1013575,Tirhanimine,35.23619,-3.95453,MA,55827,209
1013576,Tinghir,31.51472,-5.53278,MA,36795,1281
1013577,Tiflet,33.89469,-6.30649,MA,70010,340
1013578,Tetouan,35.57845,-5.36837,MA,326261,121
1013579,Taza,34.21,-4.01,MA,141890,530
1013580,Taroudant,30.47028,-8.87695,MA,71133,237
1013581,Taourirt,34.40731,-2.89732,MA,82518,394
1013582,Taounate,34.53661,-4.64009,MA,32802,600
1013583,Tan-Tan,28.43799,-11.10321,MA,61924,45
1013584,Tangier,35.76727,-5.79975,MA,688356,20
1013585,Tahla,34.04965,-4.42162,MA,25761,606
1013586,Souq Larb'a al Gharb,34.68664,-6.00272,MA,44059,37
1013587,Sidi Yahia El Gharb,34.30494,-6.30404,MA,32202,18
1013588,Sidi Slimane,34.26479,-5.92598,MA,79437,37
1013589,Sidi Qacem,34.22149,-5.70775,MA,74755,83
1013590,Sidi Ifni,29.37975,-10.17299,MA,20000,44
1013591,Sidi Bennour,32.65236,-8.42769,MA,40044,182
1013592,Settat,33.00103,-7.61662,MA,119082,365
1013593,Sefrou,33.83186,-4.828,MA,65150,809
1013594,Sale,34.0531,-6.79846,MA,903485,34
1013595,Safi,32.29939,-9.23718,MA,288163,45
1013596,Rabat,34.01325,-6.83255,MA,1655753,46
1013597,Oulad Teima,30.39467,-9.20897,MA,66832,129
1013598,Oujda-Angad,34.68139,-1.90858,MA,405253,549
1013599,Oued Zem,32.8627,-6.57359,MA,84910,783
1013600,Ouezzane,34.79584,-5.57849,MA,58684,306
1013601,Ouarzazat,30.91894,-6.89341,MA,57245,1113
1013602,Nador,35.16813,-2.93352,MA,129260,19
1013603,Mohammedia,33.68607,-7.38298,MA,187708,29
1013604,Midelt,32.6852,-4.74512,MA,45159,1462
1013605,Meknes,33.89352,-5.54727,MA,545705,531
1013606,Mechraa Bel Ksiri,34.57373,-5.95585,MA,27802,20
1013607,Martil,35.61662,-5.27522,MA,39738,5
1013608,Marrakesh,31.63416,-7.99994,MA,839296,457
1013609,Larache,35.19321,-6.15572,MA,109294,38
1013610,Ksar El Kebir,35.00044,-5.90378,MA,108753,18
1013611,Khouribga,32.88108,-6.9063,MA,167673,804
1013612,Khenifra,32.93492,-5.66167,MA,73906,827
1013613,Kenitra,34.26101,-6.5802,MA,366570,13
1013614,Kasba Tadla,32.5977,-6.26844,MA,41199,499
1013615,Jerada,34.31,-2.16,MA,43696,1045
1013616,Guercif,34.22568,-3.35361,MA,57544,367
1013617,Guelmim,28.98696,-10.05738,MA,98229,301
1013618,Al Fqih Ben Calah,32.50213,-6.68771,MA,84072,432
1013619,Fes al Bali,34.0701,-4.95473,MA,156000,237
1013620,Fes,34.03313,-5.00028,MA,964891,406
1013621,Essaouira,31.5125,-9.77,MA,70634,7
